"Year","Region_name","All_motor_vehicles",
"2001","Yorkshire and the Humber","11794"
"2018","South West","1702"
"2008","North West","2473"
"2019","West Midlands","1210"
"2015","North West","845"
"2017","East of England","75707"
"2018","East Midlands","26696"
"2009","South East","16880"
"2002","Wales","17664"
"2020","Yorkshire and the Humber","2648"
"2019","East of England","12266"
"2007","Scotland","26222"
"2014","East of England","10165"
"2021","London","16962"
"2013","Yorkshire and the Humber","591"
"2008","North West","21350"
"2009","North East","24693"
"2019","East of England","760"
"2013","North West","7364"
"2006","South East","13766"
"2009","North West","1409"
"2005","East Midlands","11810"
"2009","South East","9270"
"2012","West Midlands","3286"
"2005","Yorkshire and the Humber","27671"
"2016","North West","6054"
"2012","London","14312"
"2015","South East","12420"
"2019","South West","54474"
"2007","East Midlands","22826"
"2003","South West","17945"
"2016","Wales","6984"
"2021","West Midlands","14289"
"2002","Scotland","37940"
"2001","West Midlands","10973"
"2004","Wales","23083"
"2020","Scotland","4598"
"2009","South East","31915"
"2010","East Midlands","14787"
"2004","South West","34474"
"2020","North West","4540"
"2017","West Midlands","27112"
"2002","North East","7919"
"2018","East Midlands","5296"
"2015","South East","555"
"2012","Wales","31504"
"2004","Scotland","1324"
"2011","North East","12989"
"2003","London","31623"
"2004","South West","4690"
"2004","South East","10345"
"2006","North West","101418"
"2011","London","9560"
"2019","East of England","23708"
"2009","North East","9096"
"2006","East of England","6919"
"2010","North West","36190"
"2001","East Midlands","6202"
"2013","Scotland","2217"
"2008","East Midlands","29962"
"2009","South East","4115"
"2012","South East","20146"
"2011","North West","8476"
"2000","East Midlands","6862"
"2019","West Midlands","17338"
"2021","West Midlands","16709"
"2019","East of England","26580"
"2013","North West","24420"
"2006","North West","17492"
"2019","East Midlands","1910"
"2018","Yorkshire and the Humber","2251"
"2002","London","23697"
"2019","East of England","298"
"2010","West Midlands","9318"
"2001","Yorkshire and the Humber","13118"
"2007","East Midlands","54511"
"2018","South East","13868"
"2008","South East","8921"
"2005","Scotland","15309"
"2008","North East","31363"
"2017","North East","6029"
"2015","South East","32982"
"2003","Scotland","5919"
"2005","London","25841"
"2018","South West","2406"
"2004","East Midlands","929"
"2013","South West","14553"
"2009","West Midlands","59679"
"2002","South West","47864"
"2021","East of England","43135"
"2004","South West","16437"
"2009","South West","1349"
"2009","London","23438"
"2020","Yorkshire and the Humber","270"
"2010","South East","11905"
"2017","South East","9967"
"2017","South East","18111"
"2020","London","720"
"2018","London","14276"
"2013","East of England","7690"
"2008","North West","17685"
"2014","South West","23321"
"2019","South West","2528"
"2015","London","99905"
"2012","North West","30470"
"2021","West Midlands","33815"
"2014","Wales","9960"
"2008","West Midlands","7817"
"2021","Yorkshire and the Humber","21069"
"2019","North West","3321"
"2013","South East","11481"
"2001","North West","18900"
"2019","South East","14532"
"2002","East Midlands","45333"
"2014","East of England","7961"
"2008","South East","1272"
"2003","Scotland","4724"
"2001","London","13573"
"2005","North West","15900"
"2019","West Midlands","23743"
"2019","East Midlands","44310"
"2012","South West","22221"
"2018","South West","15377"
"2005","East Midlands","6299"
"2018","East of England","4519"
"2007","Scotland","1032"
"2012","Yorkshire and the Humber","15105"
"2014","North East","13041"
"2002","East of England","7222"
"2018","East Midlands","26789"
"2013","Scotland","5876"
"2012","Scotland","11700"
"2015","East of England","4266"
"2006","Scotland","12575"
"2010","South East","31592"
"2001","South East","743"
"2000","North East","46467"
"2006","East of England","3690"
"2019","Wales","24538"
"2007","East of England","17366"
"2008","West Midlands","12977"
"2020","South West","18660"
"2013","London","15200"
"2013","South East","11565"
"2002","Wales","44089"
"2018","Scotland","1459"
"2020","Scotland","4238"
"2007","Yorkshire and the Humber","41225"
"2009","Wales","6749"
"2006","South West","3312"
"2005","Yorkshire and the Humber","4586"
"2010","North East","11339"
"2007","North West","14451"
"2019","South West","2482"
"2012","West Midlands","1236"
"2007","Wales","4120"
"2011","East of England","18236"
"2009","East Midlands","14361"
"2005","South West","8758"
"2013","Scotland","1185"
"2001","London","25998"
"2014","London","13803"
"2012","West Midlands","12096"
"2019","London","100179"
"2021","South East","1966"
"2004","Yorkshire and the Humber","18219"
"2008","North East","7276"
"2018","Scotland","2376"
"2006","West Midlands","112750"
"2020","Wales","704"
"2009","Wales","5104"
"2009","South East","2480"
"2004","East Midlands","3005"
"2018","West Midlands","83964"
"2004","London","119250"
"2010","East Midlands","14830"
"2003","North West","4940"
"2006","Scotland","3415"
"2002","South West","7918"
"2009","South East","42193"
"2020","North West","17366"
"2015","London","18778"
"2016","Scotland","678"
"2009","North East","20142"
"2002","South East","1283"
"2021","West Midlands","5399"
"2006","London","11300"
"2012","London","13094"
"2005","East of England","8238"
"2004","East of England","3970"
"2009","London","15230"
"2018","West Midlands","2337"
"2019","Scotland","8888"
"2010","Wales","672"
"2014","South East","26549"
"2010","Wales","12470"
"2003","East of England","8261"
"2004","North West","21069"
"2020","East of England","301"
"2008","North West","8855"
"2007","Wales","10357"
"2014","Wales","6324"
"2016","East of England","9261"
"2018","Yorkshire and the Humber","24721"
"2003","East Midlands","11995"
"2002","East of England","1641"
"2016","South West","4601"
"2011","East Midlands","2902"
"2005","London","1954"
"2014","Scotland","3306"
"2016","South East","12660"
"2008","South East","230"
"2011","East of England","16291"
"2004","London","17327"
"2020","South West","21825"
"2018","East Midlands","35558"
"2008","East of England","2350"
"2007","North West","2173"
"2001","North West","30559"
"2005","Wales","11050"
"2013","South East","1253"
"2019","West Midlands","7178"
"2005","North West","14642"
"2011","Yorkshire and the Humber","12081"
"2000","Scotland","4649"
"2010","South East","29149"
"2003","South East","39446"
"2017","North East","14090"
"2019","South East","10622"
"2011","East of England","11053"
"2014","London","109005"
"2001","South East","16323"
"2019","South East","10635"
"2021","South West","5754"
"2020","North East","11514"
"2013","East Midlands","279"
"2017","South East","5780"
"2006","North West","3910"
"2011","London","72609"
"2007","North East","20593"
"2020","East Midlands","19338"
"2013","London","17803"
"2005","South West","9849"
"2010","Scotland","15412"
"2018","Scotland","533"
"2007","South West","10263"
"2020","South East","8914"
"2014","East Midlands","12292"
"2009","Scotland","15232"
"2004","East of England","20657"
"2004","North East","12485"
"2014","West Midlands","76424"
"2008","North West","76143"
"2008","Yorkshire and the Humber","18397"
"2016","South East","27911"
"2001","South West","22200"
"2018","East of England","11805"
"2004","South West","59881"
"2018","West Midlands","6960"
"2010","South East","21578"
"2018","South East","105"
"2004","East Midlands","9325"
"2017","North West","14542"
"2005","Wales","5324"
"2019","North West","9664"
"2019","North East","11467"
"2018","Wales","20078"
"2010","Yorkshire and the Humber","17156"
"2004","North West","3910"
"2021","London","63074"
"2001","North West","32211"
"2018","West Midlands","9628"
"2016","London","20898"
"2019","South East","14866"
"2009","South West","22175"
"2005","Yorkshire and the Humber","38439"
"2010","South East","19870"
"2007","East of England","2566"
"2008","East of England","1263"
"2015","Scotland","2731"
"2015","East of England","3540"
"2010","North East","9870"
"2015","North West","14607"
"2003","Yorkshire and the Humber","16679"
"2001","London","29591"
"2016","South East","421"
"2008","South East","17411"
"2009","London","25438"
"2017","North West","8442"
"2015","South East","14856"
"2019","South West","336"
"2002","South East","6393"
"2013","North West","27370"
"2003","West Midlands","36975"
"2015","East Midlands","10507"
"2001","West Midlands","9344"
"2015","North East","34020"
"2008","South East","30678"
"2003","East of England","19815"
"2016","East of England","2606"
"2005","London","33889"
"2005","London","21446"
"2010","Scotland","9166"
"2004","Yorkshire and the Humber","5255"
"2014","North West","95932"
"2012","North West","7261"
"2012","North East","7195"
"2018","East of England","64567"
"2002","London","15284"
"2015","London","23632"
"2008","East Midlands","27"
"2020","North West","6679"
"2003","Yorkshire and the Humber","5096"
"2013","West Midlands","6458"
"2001","North West","35611"
"2007","Wales","14983"
"2001","North West","11450"
"2014","North West","15581"
"2019","South East","926"
"2008","Wales","456"
"2011","East Midlands","14660"
"2009","North West","9583"
"2007","East Midlands","131998"
"2015","Yorkshire and the Humber","22732"
"2011","East Midlands","21106"
"2021","South East","75280"
"2008","South East","25425"
"2021","West Midlands","10100"
"2008","London","74002"
"2019","London","8211"
"2007","Yorkshire and the Humber","7139"
"2020","East Midlands","15738"
"2001","Scotland","1536"
"2012","Wales","6561"
"2021","South West","18062"
"2012","South West","93995"
"2009","Scotland","9543"
"2001","London","3928"
"2006","North West","9379"
"2014","Wales","2723"
"2016","Scotland","5083"
"2011","North West","127104"
"2019","East of England","30943"
"2008","South West","5951"
"2004","South East","30588"
"2009","East Midlands","4144"
"2014","South West","44"
"2019","East Midlands","423"
"2018","North East","24171"
"2021","Wales","4757"
"2018","London","7156"
"2006","East of England","9061"
"2021","North West","19552"
"2001","London","18351"
"2017","West Midlands","817"
"2003","London","46768"
"2012","South East","1013"
"2007","North West","24673"
"2000","Scotland","5054"
"2000","North East","11184"
"2000","South East","13155"
"2006","East Midlands","35478"
"2017","Yorkshire and the Humber","21576"
"2005","Wales","158"
"2021","Scotland","12240"
"2005","Yorkshire and the Humber","21469"
"2014","North East","99141"
"2005","South West","16394"
"2000","Scotland","7013"
"2014","South East","6121"
"2005","South West","61519"
"2006","East Midlands","10973"
"2016","North East","96"
"2002","Yorkshire and the Humber","16642"
"2005","South East","23105"
"2017","North West","109037"
"2002","South West","8403"
"2005","East Midlands","23106"
"2009","North West","27600"
"2011","West Midlands","700"
"2004","North West","13258"
"2018","East of England","7697"
"2005","Scotland","2234"
"2021","South East","10274"
"2001","East Midlands","13348"
"2001","North East","376"
"2008","West Midlands","11529"
"2010","Scotland","2759"
"2021","South West","14325"
"2009","East Midlands","7996"
"2012","South East","9115"
"2012","East of England","825"
"2019","London","309"
